session_id,user_id,entry_point,time_of_day,day_of_week,is_weekend,network_type,scroll_velocity,first_tap_depth,session_gap_hours,previous_session_converted,regional_event_active,intent_label,converted,session_value_score
sess_08655,usr_0099,push_notification,14,4,False,wifi,299.8,1,16.8,False,False,browse,True,0.7792
sess_08656,usr_2163,organic,8,5,True,cellular,181.6,3,148.9,False,False,browse,False,0.5721
sess_08657,usr_1300,organic,10,0,False,wifi,109.0,3,14.6,True,False,act,True,0.8576
sess_08658,usr_1565,push_notification,19,3,False,cellular,106.7,3,38.5,False,False,act,True,0.7979
sess_08659,usr_1054,organic,23,6,True,wifi,98.1,3,8.2,True,True,act,True,0.8057
sess_08660,usr_0373,organic,21,3,False,cellular,205.8,2,64.6,True,False,browse,False,0.2978
sess_08661,usr_0470,push_notification,16,1,False,wifi,178.9,1,25.4,False,False,act,False,0.2408
sess_08662,usr_0407,widget,1,5,True,wifi,70.8,5,168.0,False,True,act,True,0.5833
sess_08663,usr_2220,push_notification,17,4,False,wifi,301.8,3,12.2,False,False,browse,False,0.3428
sess_08664,usr_0689,push_notification,18,6,True,cellular,95.4,3,6.3,False,False,act,True,0.7964
sess_08665,usr_1169,organic,20,5,True,wifi,186.6,1,3.0,False,False,browse,False,0.5384
sess_08666,usr_0590,widget,2,4,False,cellular,107.4,3,13.6,True,False,act,True,0.8715
sess_08667,usr_0749,organic,9,0,False,wifi,268.9,2,24.2,False,False,browse,False,0.315
sess_08668,usr_1047,widget,3,1,False,wifi,434.2,5,1.6,True,False,browse,False,0.3696
sess_08669,usr_0368,push_notification,17,0,False,cellular,189.1,1,11.0,False,True,act,True,0.8463
sess_08670,usr_0632,push_notification,19,3,False,cellular,191.8,5,13.5,False,True,browse,False,0.3063
sess_08671,usr_1257,organic,7,4,False,wifi,161.0,1,14.6,False,False,browse,False,0.2848
sess_08672,usr_1669,push_notification,19,0,False,wifi,68.3,3,10.9,True,False,act,True,0.8403
sess_08673,usr_0694,organic,18,6,True,cellular,195.2,2,11.0,False,False,browse,False,0.525
sess_08674,usr_0242,widget,16,0,False,wifi,158.2,2,9.1,True,False,act,False,0.51
sess_08675,usr_1333,push_notification,7,5,True,wifi,126.8,2,12.4,False,True,act,False,0.5626
sess_08676,usr_0744,widget,8,2,False,wifi,202.1,2,18.2,True,False,browse,False,0.4989
sess_08677,usr_0112,organic,18,0,False,wifi,140.6,2,34.2,True,False,act,True,0.5786
sess_08678,usr_0240,push_notification,17,3,False,wifi,295.1,1,3.8,False,False,browse,False,0.501
sess_08679,usr_1221,organic,8,6,True,wifi,175.8,4,16.1,True,False,browse,True,0.7666
sess_08680,usr_1598,organic,19,2,False,cellular,116.4,3,30.7,True,False,act,False,0.4556
sess_08681,usr_0405,organic,14,2,False,wifi,378.7,3,20.2,True,False,browse,False,0.5202
sess_08682,usr_1311,widget,22,2,False,cellular,205.7,2,4.4,False,False,act,True,0.5839
sess_08683,usr_0584,push_notification,3,3,False,cellular,263.1,2,27.8,False,True,browse,False,0.4385
sess_08684,usr_1691,organic,19,1,False,wifi,275.3,1,14.4,False,True,browse,True,0.8433
sess_08685,usr_1328,organic,18,4,False,cellular,299.7,2,40.1,False,False,browse,False,0.5376
sess_08686,usr_1057,push_notification,15,5,True,wifi,136.4,1,5.6,False,False,act,True,0.7787
sess_08687,usr_1539,push_notification,19,6,True,cellular,153.4,4,0.7,False,False,act,True,0.7948
sess_08688,usr_0496,organic,16,4,False,cellular,183.4,1,30.5,False,False,browse,False,0.5291
sess_08689,usr_0213,organic,19,6,True,wifi,388.8,2,41.1,False,False,browse,False,0.2906
sess_08690,usr_0830,push_notification,16,5,True,wifi,132.4,2,14.6,False,False,act,True,0.8857
sess_08691,usr_0982,organic,20,1,False,wifi,141.0,1,3.0,False,False,browse,False,0.2758
sess_08692,usr_2446,organic,4,2,False,cellular,273.5,1,30.7,True,False,browse,False,0.2403
sess_08693,usr_2401,organic,15,2,False,wifi,196.0,1,3.9,False,False,browse,False,0.2558
sess_08694,usr_0969,organic,2,3,False,cellular,110.0,3,37.2,False,False,act,True,0.8354
sess_08695,usr_2020,organic,8,2,False,wifi,75.6,2,18.6,True,False,act,True,0.6514
sess_08696,usr_2084,push_notification,20,2,False,cellular,120.4,1,4.9,False,False,act,True,0.6202
sess_08697,usr_2067,widget,9,4,False,wifi,152.6,2,8.1,False,False,browse,False,0.5012
sess_08698,usr_1578,organic,18,0,False,cellular,268.3,1,3.0,True,False,browse,False,0.5662
sess_08699,usr_0472,organic,9,3,False,cellular,262.4,5,69.4,True,False,browse,False,0.4578
sess_08700,usr_1104,widget,16,0,False,wifi,326.8,4,40.9,False,False,browse,False,0.4549
sess_08701,usr_0249,push_notification,9,0,False,wifi,297.2,3,13.8,False,False,browse,False,0.2338
sess_08702,usr_1304,widget,18,6,True,wifi,153.0,1,17.6,False,False,act,False,0.4994
sess_08703,usr_1904,push_notification,12,0,False,wifi,109.7,2,5.5,False,False,act,True,0.7853
sess_08704,usr_2266,push_notification,18,2,False,cellular,121.1,2,24.8,False,False,act,False,0.5339
sess_08705,usr_1668,push_notification,5,1,False,cellular,242.5,1,28.5,False,False,browse,False,0.2398
sess_08706,usr_0269,organic,20,6,True,cellular,316.8,1,7.7,False,True,browse,False,0.5052
sess_08707,usr_1984,organic,8,5,True,cellular,217.4,2,33.1,False,True,browse,False,0.4864
sess_08708,usr_0119,organic,7,5,True,wifi,73.3,1,1.0,False,True,act,True,0.6316
sess_08709,usr_1670,organic,18,1,False,cellular,270.4,3,30.6,False,False,browse,False,0.4597
sess_08710,usr_0958,widget,16,4,False,wifi,257.8,1,31.8,False,False,browse,True,0.6869
sess_08711,usr_0077,push_notification,7,0,False,cellular,162.1,2,6.9,True,False,browse,False,0.4796
sess_08712,usr_1103,push_notification,5,2,False,wifi,260.3,5,62.5,True,False,browse,True,0.758
sess_08713,usr_2270,organic,20,0,False,cellular,252.1,1,11.4,True,False,browse,True,0.8846
sess_08714,usr_2401,organic,9,2,False,wifi,119.2,3,0.5,False,False,act,False,0.5205
sess_08715,usr_0416,organic,22,2,False,wifi,267.5,1,6.1,True,False,browse,False,0.4313
sess_08716,usr_1009,organic,21,4,False,wifi,234.0,2,10.6,False,False,browse,True,0.6484
sess_08717,usr_2273,organic,13,1,False,wifi,431.5,2,2.3,True,True,browse,False,0.5625
sess_08718,usr_0515,push_notification,11,4,False,cellular,112.6,1,35.7,False,True,act,True,0.6379
sess_08719,usr_1248,push_notification,21,3,False,wifi,139.3,2,25.1,False,False,act,True,0.8004
sess_08720,usr_2328,organic,13,3,False,wifi,340.6,1,166.4,False,False,browse,False,0.4689
sess_08721,usr_1667,push_notification,7,4,False,wifi,134.8,2,7.9,True,False,act,False,0.4876
sess_08722,usr_1827,organic,21,1,False,wifi,176.1,5,33.2,False,False,act,True,0.5868
sess_08723,usr_0344,push_notification,19,0,False,wifi,205.5,3,42.0,False,False,act,True,0.8612
sess_08724,usr_2050,organic,7,2,False,wifi,368.0,1,23.8,False,False,browse,True,0.8226
sess_08725,usr_0834,organic,7,6,True,cellular,235.7,1,25.7,False,False,browse,False,0.3292
sess_08726,usr_0584,organic,17,5,True,cellular,348.5,4,8.9,True,False,browse,False,0.3221
sess_08727,usr_1530,push_notification,17,3,False,wifi,292.5,2,27.4,False,False,browse,False,0.2909
sess_08728,usr_2214,push_notification,9,4,False,wifi,148.7,1,9.2,False,False,act,False,0.5648
sess_08729,usr_0689,organic,9,6,True,wifi,343.2,2,4.3,False,False,browse,False,0.3338
sess_08730,usr_1005,organic,13,6,True,wifi,317.0,1,5.6,False,False,browse,True,0.5736
sess_08731,usr_2202,organic,16,0,False,wifi,104.8,5,4.0,True,True,act,True,0.583
sess_08732,usr_1736,organic,13,5,True,wifi,359.4,1,4.0,False,False,browse,False,0.3454
sess_08733,usr_2274,organic,5,5,True,cellular,299.8,1,35.8,True,False,browse,False,0.4409
sess_08734,usr_1851,organic,13,5,True,cellular,387.3,4,110.4,False,False,browse,False,0.3066
sess_08735,usr_0172,organic,18,0,False,cellular,249.9,1,3.0,False,False,browse,False,0.5045
sess_08736,usr_0005,push_notification,7,0,False,cellular,77.3,2,21.4,False,False,act,False,0.4866
sess_08737,usr_1904,organic,16,2,False,wifi,200.3,1,3.0,False,False,browse,True,0.6617
sess_08738,usr_1185,organic,9,2,False,wifi,76.8,3,74.0,False,False,act,True,0.5667
sess_08739,usr_0686,organic,21,3,False,cellular,86.2,1,145.4,False,False,act,True,0.8411
sess_08740,usr_0003,push_notification,8,6,True,wifi,462.6,1,57.1,True,False,browse,False,0.2985
sess_08741,usr_0247,organic,16,6,True,cellular,214.7,1,3.9,False,False,browse,False,0.3261
sess_08742,usr_1976,push_notification,11,2,False,wifi,126.1,2,102.6,True,False,act,False,0.5306
sess_08743,usr_1120,widget,5,6,True,wifi,165.3,1,11.1,False,False,browse,False,0.2775
sess_08744,usr_2449,push_notification,17,3,False,wifi,261.0,1,1.9,False,False,browse,False,0.2863
sess_08745,usr_1028,organic,19,4,False,wifi,177.3,1,5.0,False,False,browse,False,0.277
sess_08746,usr_1558,organic,19,3,False,wifi,276.7,1,6.1,False,False,browse,False,0.5013
sess_08747,usr_1440,widget,19,0,False,wifi,232.8,2,16.3,False,False,browse,False,0.3681
sess_08748,usr_0872,push_notification,13,4,False,wifi,49.5,2,22.0,False,False,act,True,0.6718
sess_08749,usr_2397,widget,12,6,True,wifi,185.5,4,1.2,True,True,act,True,0.842
sess_08750,usr_2091,organic,19,5,True,cellular,166.6,1,15.7,False,True,browse,False,0.3606
sess_08751,usr_1153,organic,17,1,False,wifi,252.7,1,8.2,False,False,browse,False,0.4987
sess_08752,usr_0187,push_notification,10,4,False,wifi,129.4,2,1.5,True,False,act,False,0.5407
sess_08753,usr_0662,organic,7,4,False,wifi,134.7,4,2.1,False,False,act,False,0.2734
sess_08754,usr_2188,push_notification,11,3,False,cellular,146.9,1,74.9,False,False,act,True,0.5932
sess_08755,usr_2307,organic,12,5,True,wifi,339.9,2,34.7,False,True,browse,False,0.5556
sess_08756,usr_0287,organic,19,2,False,wifi,146.6,2,2.1,False,False,browse,False,0.3754
sess_08757,usr_1232,widget,22,3,False,wifi,148.9,1,16.3,True,False,browse,False,0.5825
sess_08758,usr_0368,push_notification,21,0,False,cellular,330.1,2,8.5,False,True,browse,False,0.5622
sess_08759,usr_1620,push_notification,7,5,True,cellular,126.3,3,168.0,True,False,act,True,0.7513
sess_08760,usr_0504,organic,21,4,False,wifi,313.7,1,12.0,False,True,browse,False,0.5245
sess_08761,usr_0573,push_notification,13,4,False,wifi,194.3,1,62.8,False,False,browse,True,0.7369
sess_08762,usr_2280,organic,10,5,True,wifi,266.3,1,5.3,False,False,browse,True,0.6509
sess_08763,usr_1145,widget,7,4,False,wifi,176.1,2,38.9,False,True,browse,False,0.3218
sess_08764,usr_1770,organic,16,2,False,wifi,242.6,1,5.7,False,True,browse,False,0.2548
sess_08765,usr_0864,push_notification,16,2,False,cellular,159.9,4,14.6,False,False,act,False,0.4655
sess_08766,usr_2068,organic,8,2,False,wifi,207.3,2,6.1,False,False,browse,False,0.2485
sess_08767,usr_1304,organic,9,1,False,cellular,140.4,3,13.4,False,False,act,True,0.6151
sess_08768,usr_1404,organic,19,3,False,wifi,344.0,2,43.4,False,False,browse,False,0.4813
sess_08769,usr_1071,push_notification,16,0,False,wifi,86.2,3,4.9,False,False,act,True,0.6426
sess_08770,usr_1855,organic,20,4,False,cellular,300.8,1,40.5,True,False,browse,False,0.2916
sess_08771,usr_1119,organic,16,2,False,wifi,150.0,1,5.9,True,False,browse,True,0.8075
sess_08772,usr_1008,organic,19,4,False,wifi,192.5,2,4.6,True,False,browse,False,0.3507
sess_08773,usr_1318,push_notification,10,0,False,wifi,424.5,1,51.3,False,False,browse,False,0.233
sess_08774,usr_1400,organic,8,1,False,wifi,243.5,1,168.0,False,False,browse,False,0.3626
sess_08775,usr_0863,organic,16,6,True,wifi,316.1,2,18.2,True,False,browse,False,0.3918
sess_08776,usr_1884,organic,8,5,True,wifi,366.9,1,133.3,False,False,browse,False,0.5237
sess_08777,usr_2456,push_notification,8,2,False,wifi,162.3,2,22.0,True,False,act,True,0.8925
sess_08778,usr_1346,organic,18,5,True,cellular,85.4,3,21.7,False,False,act,True,0.759
sess_08779,usr_0066,push_notification,8,6,True,cellular,191.3,2,0.7,False,True,act,True,0.6482
sess_08780,usr_0548,widget,18,4,False,wifi,240.7,3,85.5,False,True,browse,False,0.5322
sess_08781,usr_0009,push_notification,19,3,False,cellular,188.9,2,13.3,False,False,act,False,0.5682
sess_08782,usr_2494,organic,14,5,True,wifi,207.2,1,12.2,False,False,browse,False,0.4886
sess_08783,usr_1952,push_notification,10,2,False,cellular,126.8,3,2.4,False,False,act,True,0.8269
sess_08784,usr_0018,organic,18,2,False,cellular,326.5,1,49.1,False,False,browse,False,0.3054
sess_08785,usr_0040,organic,12,4,False,wifi,267.0,2,2.5,False,False,browse,False,0.4922
sess_08786,usr_0711,push_notification,16,2,False,cellular,100.7,2,19.8,False,False,act,True,0.7595
sess_08787,usr_1693,organic,18,6,True,wifi,300.0,1,24.0,True,True,browse,False,0.5803
sess_08788,usr_2277,organic,19,2,False,wifi,277.6,1,18.3,False,False,browse,False,0.53
sess_08789,usr_2003,organic,16,0,False,cellular,198.9,1,41.1,False,False,browse,False,0.2725
sess_08790,usr_1609,push_notification,13,4,False,wifi,151.6,5,0.6,False,False,act,False,0.4633
sess_08791,usr_2205,organic,3,3,False,cellular,187.5,5,58.4,False,False,browse,True,0.8425
sess_08792,usr_0333,organic,22,6,True,wifi,110.1,3,34.9,False,True,act,True,0.8848
sess_08793,usr_0318,widget,16,4,False,wifi,328.0,2,8.1,False,False,browse,False,0.2926
sess_08794,usr_2207,widget,12,0,False,cellular,31.7,2,89.0,True,False,act,True,0.7804
sess_08795,usr_0127,organic,6,1,False,wifi,265.3,4,15.6,False,False,browse,False,0.5052
sess_08796,usr_1824,push_notification,3,3,False,cellular,118.9,3,45.3,False,False,act,True,0.8444
sess_08797,usr_0506,widget,8,0,False,wifi,373.8,3,8.0,False,True,browse,False,0.4483
sess_08798,usr_1446,widget,18,4,False,wifi,281.3,1,33.5,True,False,browse,False,0.4958
sess_08799,usr_1542,widget,23,5,True,cellular,174.5,2,17.0,False,False,act,True,0.8504
sess_08800,usr_2463,push_notification,17,1,False,wifi,349.3,1,23.1,True,False,browse,False,0.4221
sess_08801,usr_1467,widget,20,6,True,wifi,173.9,2,49.8,False,False,browse,False,0.2657
sess_08802,usr_1585,push_notification,21,0,False,wifi,251.1,5,11.1,True,False,browse,True,0.6013
sess_08803,usr_0726,push_notification,8,5,True,wifi,157.8,2,26.7,True,False,act,True,0.6342
sess_08804,usr_0035,organic,8,2,False,cellular,200.2,1,6.4,True,False,browse,False,0.5801
sess_08805,usr_0512,widget,9,6,True,wifi,233.7,3,7.0,True,False,act,True,0.8003
sess_08806,usr_1896,organic,14,3,False,cellular,277.8,1,20.1,True,False,browse,False,0.3585
sess_08807,usr_1518,push_notification,10,0,False,cellular,125.3,3,5.3,False,False,act,True,0.7739
sess_08808,usr_0791,widget,18,0,False,wifi,143.2,3,12.1,True,False,act,True,0.8489
sess_08809,usr_1821,organic,12,5,True,cellular,314.3,3,2.4,False,False,browse,False,0.2638
sess_08810,usr_0039,push_notification,19,4,False,wifi,161.0,3,5.8,False,True,act,True,0.8178
sess_08811,usr_0908,organic,11,1,False,cellular,269.6,1,30.1,True,False,browse,False,0.3765
sess_08812,usr_0082,push_notification,9,2,False,wifi,297.8,2,23.5,True,False,browse,False,0.5374
sess_08813,usr_1152,organic,11,1,False,cellular,256.1,4,1.4,True,False,browse,False,0.2776
sess_08814,usr_1466,push_notification,22,6,True,cellular,70.0,3,45.2,False,False,act,False,0.2448
sess_08815,usr_0785,push_notification,15,0,False,cellular,71.2,2,13.6,False,False,act,True,0.7589
sess_08816,usr_0369,push_notification,8,0,False,wifi,45.0,2,14.6,False,False,act,True,0.5897
sess_08817,usr_1242,organic,13,1,False,wifi,333.7,2,5.3,False,True,browse,False,0.529
sess_08818,usr_0906,organic,19,0,False,wifi,217.0,5,101.1,False,False,browse,False,0.4431
sess_08819,usr_0960,organic,20,4,False,cellular,166.6,3,17.0,False,False,act,True,0.5353
sess_08820,usr_2023,push_notification,14,1,False,wifi,263.6,1,95.6,True,False,browse,True,0.6113
sess_08821,usr_1487,organic,7,5,True,wifi,203.5,2,20.0,False,False,browse,False,0.3556
sess_08822,usr_0151,widget,13,5,True,wifi,290.6,1,9.3,False,False,browse,False,0.5738
sess_08823,usr_1150,organic,17,3,False,wifi,277.9,1,13.4,True,False,browse,False,0.354
sess_08824,usr_2019,push_notification,8,2,False,wifi,69.7,2,7.1,True,False,act,True,0.5969
sess_08825,usr_2483,widget,15,3,False,wifi,166.1,2,15.7,True,False,browse,False,0.3427
sess_08826,usr_0857,push_notification,17,1,False,wifi,134.3,3,60.5,True,True,act,True,0.764
sess_08827,usr_0030,push_notification,20,5,True,wifi,268.6,1,10.4,False,False,browse,False,0.3645
sess_08828,usr_0804,push_notification,1,3,False,wifi,343.6,4,11.7,False,True,browse,False,0.5684
sess_08829,usr_1623,widget,19,1,False,wifi,315.2,1,18.4,False,True,browse,False,0.3709
sess_08830,usr_0455,organic,20,1,False,wifi,327.8,1,9.6,True,False,browse,True,0.5655
sess_08831,usr_1137,widget,11,5,True,cellular,285.3,1,20.9,False,False,browse,False,0.3255
sess_08832,usr_2332,push_notification,10,6,True,cellular,130.5,3,11.7,False,False,act,True,0.6619
sess_08833,usr_2050,push_notification,20,6,True,wifi,346.6,1,22.9,True,False,browse,False,0.3087
sess_08834,usr_2024,organic,15,4,False,wifi,328.5,1,8.3,False,False,browse,False,0.3218
sess_08835,usr_0699,widget,15,2,False,cellular,394.5,2,5.2,True,False,browse,False,0.5515
sess_08836,usr_2261,push_notification,20,2,False,wifi,159.4,2,7.9,False,True,act,False,0.3611
sess_08837,usr_0794,organic,9,0,False,wifi,201.0,1,21.0,True,False,browse,False,0.3408
sess_08838,usr_2318,push_notification,3,3,False,wifi,154.8,1,42.1,True,False,act,True,0.7372
sess_08839,usr_2470,organic,6,6,True,cellular,322.0,1,6.7,True,True,browse,False,0.5219
sess_08840,usr_2315,push_notification,9,0,False,wifi,72.9,1,3.4,True,True,act,False,0.5797
sess_08841,usr_0719,widget,15,6,True,cellular,25.1,3,5.6,False,False,act,True,0.8659
sess_08842,usr_0268,organic,17,4,False,wifi,158.3,2,93.2,True,False,browse,False,0.3364
sess_08843,usr_2410,push_notification,9,1,False,cellular,173.3,2,22.2,False,False,browse,True,0.7437
sess_08844,usr_0526,widget,16,1,False,cellular,132.4,1,22.4,True,False,act,True,0.7285
sess_08845,usr_0267,push_notification,4,1,False,cellular,171.0,4,17.5,False,False,act,True,0.5898
sess_08846,usr_0522,push_notification,11,4,False,cellular,54.6,2,8.2,True,False,act,True,0.7952
sess_08847,usr_1064,widget,14,1,False,wifi,138.9,2,8.3,True,False,act,True,0.6276
sess_08848,usr_2335,widget,8,1,False,wifi,153.3,4,2.3,True,False,act,True,0.8985
sess_08849,usr_0934,organic,17,0,False,wifi,160.0,1,27.0,False,False,browse,False,0.5075
sess_08850,usr_2143,organic,12,1,False,cellular,263.7,3,4.2,False,False,browse,False,0.4067
sess_08851,usr_1124,widget,13,6,True,wifi,251.1,1,19.1,False,True,browse,True,0.6036
sess_08852,usr_0786,organic,2,0,False,wifi,366.8,1,30.8,False,False,browse,True,0.8072
sess_08853,usr_0095,organic,22,3,False,wifi,271.3,1,1.1,False,False,browse,False,0.5165
sess_08854,usr_2183,push_notification,9,0,False,cellular,316.3,4,4.8,True,False,browse,True,0.6171
sess_08855,usr_1036,organic,19,3,False,wifi,129.8,4,31.2,False,False,act,True,0.7513
sess_08856,usr_2295,push_notification,20,3,False,wifi,116.5,2,4.7,True,False,act,True,0.7609
sess_08857,usr_1860,organic,21,5,True,cellular,377.0,2,15.1,True,True,browse,False,0.3495
sess_08858,usr_0009,push_notification,11,1,False,wifi,197.0,3,21.4,True,False,browse,False,0.5277
sess_08859,usr_1750,organic,18,3,False,cellular,164.8,4,6.8,True,False,act,False,0.5515
sess_08860,usr_0213,organic,12,5,True,wifi,301.3,1,168.0,False,False,browse,False,0.3328
sess_08861,usr_1324,widget,5,6,True,cellular,153.2,2,1.8,True,False,act,True,0.746
sess_08862,usr_1772,organic,23,0,False,wifi,278.4,2,2.8,False,False,browse,False,0.4654
sess_08863,usr_1667,organic,18,6,True,wifi,76.1,2,5.1,True,True,act,False,0.3271
sess_08864,usr_1123,organic,7,5,True,wifi,338.3,1,9.8,True,False,browse,False,0.4805
sess_08865,usr_0499,push_notification,11,5,True,wifi,131.7,4,44.2,False,True,act,True,0.8157
sess_08866,usr_2123,widget,18,4,False,cellular,216.7,2,13.4,True,False,browse,False,0.5364
sess_08867,usr_1912,organic,20,3,False,wifi,263.2,1,12.0,False,False,browse,False,0.5387
sess_08868,usr_2030,organic,14,5,True,wifi,283.2,1,8.4,False,True,browse,True,0.6357
sess_08869,usr_1481,push_notification,8,2,False,cellular,136.7,3,65.1,True,False,act,True,0.5468
sess_08870,usr_2119,organic,3,2,False,wifi,125.0,1,11.1,True,False,browse,False,0.3133
sess_08871,usr_0179,push_notification,8,6,True,cellular,332.8,3,111.3,False,False,browse,False,0.3025
sess_08872,usr_0920,push_notification,18,6,True,wifi,145.2,2,1.6,False,True,act,True,0.83
sess_08873,usr_0193,push_notification,20,6,True,wifi,112.4,2,13.7,True,False,act,False,0.3789
sess_08874,usr_1139,organic,21,4,False,wifi,448.7,2,3.7,False,False,browse,False,0.4813
sess_08875,usr_1721,push_notification,1,5,True,wifi,276.4,1,24.9,False,True,browse,False,0.3994
sess_08876,usr_2181,push_notification,11,3,False,cellular,341.2,1,17.7,False,False,browse,False,0.5072
sess_08877,usr_1839,push_notification,18,1,False,cellular,165.1,3,41.5,True,False,act,True,0.6507
sess_08878,usr_1296,organic,17,1,False,wifi,346.9,2,16.1,True,False,browse,True,0.7873
sess_08879,usr_0022,organic,21,5,True,wifi,277.0,1,42.1,True,False,browse,False,0.3447
sess_08880,usr_1606,widget,12,3,False,wifi,109.6,2,12.0,False,False,act,True,0.7951
sess_08881,usr_0798,organic,12,0,False,wifi,266.8,1,14.5,False,False,browse,False,0.5917
sess_08882,usr_1371,organic,11,6,True,wifi,96.8,2,30.4,False,True,act,True,0.6237
sess_08883,usr_0336,organic,5,3,False,cellular,405.2,4,8.6,False,False,browse,False,0.2897
sess_08884,usr_2343,push_notification,19,2,False,wifi,102.0,2,41.4,True,False,act,False,0.499
sess_08885,usr_0104,widget,2,3,False,cellular,119.6,2,33.4,False,True,act,True,0.763
sess_08886,usr_0925,organic,10,1,False,wifi,133.3,4,12.8,False,False,act,True,0.6114
sess_08887,usr_1736,widget,10,1,False,cellular,338.3,3,2.8,True,False,browse,True,0.8821
sess_08888,usr_0305,push_notification,7,3,False,cellular,351.4,3,3.6,False,False,browse,False,0.5323
sess_08889,usr_1024,push_notification,14,6,True,cellular,92.5,1,13.3,True,False,act,True,0.6482
sess_08890,usr_0807,organic,17,5,True,cellular,136.9,1,11.9,False,False,browse,False,0.3723
sess_08891,usr_0674,widget,9,0,False,cellular,123.4,1,16.3,True,False,browse,True,0.6196
sess_08892,usr_1349,push_notification,20,2,False,wifi,123.6,3,48.0,True,True,act,False,0.3662
sess_08893,usr_1274,push_notification,9,2,False,cellular,85.5,2,17.3,True,True,act,True,0.8395
sess_08894,usr_0258,push_notification,16,6,True,wifi,128.6,1,28.2,False,False,act,True,0.805
sess_08895,usr_0397,organic,19,4,False,wifi,105.3,3,19.6,False,True,act,True,0.7146
sess_08896,usr_0115,organic,18,0,False,wifi,137.1,3,2.5,False,False,act,False,0.3229
sess_08897,usr_1966,organic,8,1,False,wifi,136.1,3,9.5,True,False,act,True,0.816
sess_08898,usr_1770,organic,14,2,False,wifi,183.9,1,84.0,False,False,browse,False,0.4829
sess_08899,usr_0099,push_notification,14,0,False,wifi,173.3,3,10.8,True,True,act,True,0.6094
sess_08900,usr_2428,push_notification,6,2,False,wifi,76.0,3,7.4,True,False,act,True,0.7946
sess_08901,usr_1370,push_notification,17,5,True,cellular,293.6,1,168.0,True,False,browse,False,0.488
sess_08902,usr_1026,organic,16,1,False,cellular,123.3,2,19.2,False,False,act,False,0.5309
sess_08903,usr_1013,organic,19,1,False,wifi,174.6,1,6.9,False,False,browse,False,0.3238
sess_08904,usr_0442,widget,20,2,False,cellular,40.7,4,9.1,True,True,act,True,0.8086
sess_08905,usr_1940,push_notification,19,5,True,wifi,174.3,3,2.6,False,False,act,True,0.69
sess_08906,usr_0977,widget,19,5,True,wifi,155.2,2,61.5,True,False,browse,True,0.537
sess_08907,usr_1396,widget,15,2,False,cellular,224.1,1,7.8,False,True,browse,False,0.236
sess_08908,usr_0223,push_notification,19,1,False,wifi,133.9,4,65.7,False,False,act,True,0.841
sess_08909,usr_1367,widget,6,4,False,wifi,202.9,2,10.6,False,True,browse,True,0.5929
sess_08910,usr_2129,organic,17,2,False,wifi,232.7,4,26.2,False,True,browse,False,0.4225
sess_08911,usr_0970,push_notification,20,0,False,wifi,190.2,4,24.0,False,True,act,False,0.3549
sess_08912,usr_0299,push_notification,12,2,False,wifi,133.7,2,10.3,False,False,act,True,0.7926
sess_08913,usr_2458,push_notification,17,5,True,wifi,81.0,2,42.6,False,False,act,True,0.8403
sess_08914,usr_1797,organic,7,2,False,cellular,276.9,2,9.9,False,False,browse,False,0.3053
sess_08915,usr_0392,organic,20,5,True,cellular,174.4,1,7.0,False,True,browse,False,0.5138
sess_08916,usr_1829,organic,8,5,True,wifi,323.7,3,90.6,False,False,browse,True,0.5783
sess_08917,usr_2372,widget,20,6,True,cellular,232.0,2,18.7,True,False,browse,False,0.5765
sess_08918,usr_0512,push_notification,19,1,False,wifi,264.7,1,39.0,False,False,browse,True,0.7521
sess_08919,usr_0351,widget,22,5,True,cellular,71.4,3,3.3,False,False,act,False,0.4658
sess_08920,usr_0249,organic,8,2,False,wifi,267.2,1,14.9,True,False,browse,False,0.5
sess_08921,usr_0137,push_notification,21,0,False,cellular,323.5,2,4.6,False,False,browse,False,0.3874
sess_08922,usr_1546,widget,19,1,False,wifi,284.1,1,3.3,False,False,browse,True,0.6248
sess_08923,usr_1284,organic,7,6,True,cellular,225.8,3,15.3,False,False,browse,False,0.3255
sess_08924,usr_0267,widget,17,6,True,cellular,141.2,2,145.2,False,True,act,True,0.7756
sess_08925,usr_0523,organic,10,3,False,cellular,260.0,1,14.1,False,False,browse,False,0.4635
sess_08926,usr_0254,push_notification,18,1,False,cellular,247.9,1,4.7,True,False,browse,False,0.3877
sess_08927,usr_1811,organic,18,4,False,cellular,71.6,3,51.8,False,False,act,True,0.659
sess_08928,usr_0225,push_notification,11,4,False,wifi,175.2,3,3.3,True,False,act,True,0.8377
sess_08929,usr_1235,organic,12,2,False,wifi,243.7,2,7.7,False,False,browse,False,0.273
sess_08930,usr_1769,organic,13,0,False,cellular,82.6,2,1.3,False,True,act,True,0.7572
sess_08931,usr_0270,push_notification,11,6,True,wifi,159.8,3,17.3,False,False,act,True,0.8312
sess_08932,usr_0418,widget,13,4,False,wifi,243.6,2,11.3,True,False,browse,False,0.2509
sess_08933,usr_0229,widget,21,0,False,wifi,298.0,3,4.8,True,True,browse,False,0.3256
sess_08934,usr_2291,organic,13,3,False,wifi,163.3,2,7.5,True,False,browse,False,0.2486
sess_08935,usr_0214,push_notification,18,4,False,wifi,261.2,1,22.3,False,False,browse,False,0.3707
sess_08936,usr_1208,push_notification,13,0,False,wifi,108.5,2,80.2,False,False,act,True,0.8084
