session_id,user_id,entry_point,time_of_day,day_of_week,is_weekend,network_type,scroll_velocity,first_tap_depth,session_gap_hours,previous_session_converted,regional_event_active,user_cohort,intent_label,converted,dwell_seconds,exploration_depth,returned_within_24h,session_value_score
ba6cb860-69fe-4355-a213-a19edcf6241b,8404862a-c061-4771-9677-011310c12bec,push,12,6,True,cellular,340.5,3,8.5,False,False,new,browse,False,465.9,5,True,0.533
da502379-364e-4360-a742-c633a19d78f0,89f000e9-b389-477d-a157-58b99fc15d21,organic,20,3,False,wifi,293.4,3,9.4,False,False,regular,browse,False,147.8,5,False,0.1739
5bbc9601-a78e-4014-ae03-ba5f5a5affb9,5c747faa-4641-4e5c-be64-3e6efc9e74d8,widget,18,3,False,wifi,297.7,1,21.5,False,False,casual,browse,False,94.9,7,True,0.3874
2199cb57-66f9-4289-8109-203bea1da12d,8b23d058-6ed1-4ba0-bbd9-2363fe17c94e,widget,14,5,True,wifi,332.1,2,21.1,True,False,power,browse,True,386.1,4,False,0.5731
a33bcd7e-21df-41f3-b94a-f3cb5b3c2016,4bc93d07-ac89-434f-9647-0ba2a7822591,widget,19,0,False,wifi,106.9,3,6.7,True,False,casual,act,True,227.1,2,False,0.4536
e8a9a82a-4254-4665-a7cd-e77a29f01bb6,b49bee12-5ebb-453e-8d65-345919965edd,organic,23,6,True,wifi,396.3,1,0.6,False,False,new,browse,False,371.7,7,False,0.3258
eeb5db55-e2ce-467f-8d14-ab2063ca9e4d,69d98787-521e-484d-9f8c-88f0b062221a,widget,18,0,False,cellular,417.8,2,19.6,False,False,casual,browse,False,491.5,9,False,0.4258
311b56c0-7bdf-4d93-bbcf-7db26ffc52f1,7e67ca20-7fe1-4afd-b85c-9b206c4de476,push,19,6,True,wifi,14.3,5,5.6,True,False,casual,act,True,105.4,5,True,0.6527
095380b1-f61a-4944-81a0-21212ece5d86,feaa69f1-4654-4c4f-8034-6eb9f5c5cac9,organic,8,3,False,wifi,79.1,1,8.8,True,True,regular,act,True,232.9,2,True,0.6564
f0af4747-58a9-4d4f-8e07-b9244b7ce716,bc62503b-e43a-41ca-8e86-81e7390a121d,organic,8,5,True,wifi,413.8,1,12.5,False,False,casual,browse,False,410.4,7,False,0.3452
ce76e6f2-9a29-4f29-8a78-1d8659fce75e,61de0be8-e1b0-47bd-aeae-306c3861240a,push,9,3,False,wifi,381.6,5,3.0,False,False,regular,act,True,285.2,6,True,0.7626
6e711d47-b4f3-4822-b70b-34049ed1e44e,a9a6f07a-8c10-4584-843a-52144d328006,widget,11,1,False,wifi,305.2,1,0.5,False,False,power,browse,False,340.9,6,True,0.4904
39184d91-5a67-422d-b9db-76d2faf504b5,3d8133ef-ed42-4c7c-8d65-7e7bdccaa9dc,push,7,0,False,wifi,45.5,3,10.8,True,True,casual,act,True,282.5,2,False,0.4812
489ea406-62cc-431e-8e38-23f6b705f603,e37bb764-29eb-449c-858a-cacb3f5ab693,widget,6,2,False,wifi,218.2,1,0.5,False,False,casual,browse,False,403.0,8,True,0.5615
e54a8e64-31c0-4e23-83ba-12f74e14fceb,2952585a-e6e0-42dd-96d0-3a6706b1b2ea,organic,9,4,False,cellular,306.9,2,15.4,False,False,casual,browse,False,415.8,7,False,0.3479
c1f0ba65-db88-4762-8f0a-b10130a60ffb,7da2288f-15ce-4fa9-989c-f3b9b7a08823,widget,12,3,False,cellular,306.6,1,10.4,False,False,power,browse,False,379.0,4,False,0.2695
128c1228-37dd-431a-a521-32d992a537ac,96d3cb4a-4aad-44a6-9e75-c72d0e834840,widget,14,1,False,wifi,227.6,2,8.2,True,False,power,browse,True,206.1,9,False,0.5831
51b639df-75b2-41ec-96a0-879d406af0ce,37c47598-11b3-410b-a521-e891fbc8bbd5,organic,6,4,False,wifi,338.3,1,5.4,True,False,casual,browse,False,299.5,9,False,0.3298
9aaf896d-aa60-427e-bcb3-db10f1b59c4a,aa595bfe-df40-40f6-bedc-8f1c47f21306,push,22,2,False,cellular,53.5,3,3.7,True,False,casual,act,True,144.9,4,True,0.6524
385f521e-2269-4b9d-9034-d583e0ac6cfe,ea26246c-316d-4b1b-acae-05f7377ca25f,widget,19,6,True,wifi,338.5,1,87.7,False,False,new,browse,True,252.1,5,True,0.7261
21eb4f6c-455e-499a-bef1-89c8974661d3,af5ac793-1677-496a-8fe4-a9213a2490cd,push,23,0,False,wifi,133.4,3,7.5,False,False,new,act,True,99.1,4,True,0.6296
7c3557fe-0eea-4c04-9451-961456981add,653f6741-efc4-4c17-9b78-f2ce9e6150bd,organic,2,1,False,cellular,382.5,1,4.2,False,False,casual,browse,False,483.7,6,False,0.3618
b32dec18-495f-4dae-bef1-3573e1c1cd79,d8db8169-1b6a-42df-9811-5fec35c85cfd,organic,11,3,False,wifi,287.9,2,4.0,False,False,new,browse,False,80.9,6,False,0.1604
169d5090-6d47-43e4-85a3-ea51aca41532,b240cba3-2489-4bcc-8bb6-cda6aa597e0f,push,17,2,False,cellular,313.0,1,12.8,False,False,regular,browse,False,509.2,8,False,0.4146
ca54f14d-fa40-4e4d-9786-adad694d6691,3487072a-fb9d-499b-be9c-c146f6fb94cd,widget,11,5,True,wifi,316.2,2,1.0,True,True,new,browse,False,197.7,7,False,0.2388
7824356d-81a3-42e8-8538-f76a995831f3,dfe973ba-c773-4668-8457-f0cfcb7e3486,widget,17,5,True,cellular,387.3,2,11.4,False,False,new,browse,False,413.1,8,False,0.3666
2af081a9-9885-4ec8-bc7c-eaab0a1e8fe6,6ffcb55d-b36b-4fea-a60d-8e35ec50294b,widget,0,4,False,wifi,354.3,1,14.5,False,False,casual,browse,False,489.6,8,False,0.4048
87ee8b74-d2f6-4ce5-894a-b33b75563312,b8926106-0300-4fcf-b4e1-9b0344379daf,organic,23,6,True,wifi,326.3,1,16.0,False,False,new,browse,False,321.1,6,False,0.2805
1ddd630c-48aa-4c0c-be70-598949cd1d56,70acf925-a003-468a-bdd7-3eba327ab5ee,organic,8,2,False,wifi,359.6,2,43.9,False,True,regular,browse,False,460.8,8,True,0.5904
2dc0aa61-1682-4444-a6e9-675534282cc4,ef295caf-3d82-4c22-b365-202f4a1aea94,organic,12,1,False,wifi,334.9,3,122.2,False,False,casual,browse,False,128.4,6,False,0.1842
08e81057-f1f7-4eac-b39b-228590596a0c,457947ab-3bf2-49de-a20e-6fb6a6e0e00f,organic,12,4,False,wifi,333.1,1,50.1,False,False,power,browse,False,505.3,10,False,0.4526
153d6c24-8df4-409a-9c5f-0a8bc508ac1e,12274cee-c0fb-44fa-9bcf-6598ede5a2cc,widget,14,1,False,wifi,313.1,1,168.0,True,False,regular,browse,True,260.0,10,False,0.63
a7d185f1-13c4-4502-96db-149d8b0e0b72,b596bac1-fa51-46b2-84ad-e6979b21b285,widget,19,3,False,wifi,72.1,3,9.0,True,True,regular,act,False,77.1,5,False,0.1386
5fd5ef48-e708-43eb-b409-cc326d44c3ad,c5770ecd-16ec-46e8-8cc3-e7c4f073d56e,organic,15,4,False,wifi,292.0,1,8.8,False,False,regular,browse,False,389.7,5,False,0.2948
cf8dbbdd-31cd-499c-9232-6db0c1824d78,5e32b02f-aec3-4bef-80b6-277770fc260c,organic,9,6,True,wifi,349.5,2,25.7,True,False,casual,browse,False,378.3,5,False,0.2892
0eb88391-bd63-4f0e-b6e4-c8cb63c940d2,58b4f206-73e2-4b23-9ec7-f907f68c4890,widget,9,6,True,cellular,227.4,1,19.0,False,False,new,browse,False,100.8,8,True,0.4104
54dd43ae-5ae1-4bd0-b385-d0c8be07d79c,2e03af47-04ed-4a26-8011-66baaa2546d5,organic,16,4,False,cellular,278.3,1,96.3,False,False,regular,browse,True,141.0,5,False,0.4705
edb946fa-1114-471a-ac71-ebac7f6df22b,c5836a5c-e1aa-458d-95f5-d3e53c7ef141,organic,17,3,False,wifi,301.4,1,4.1,False,False,regular,browse,True,441.8,8,True,0.8809
acc0127b-ad4d-4cd9-a9aa-e09b8929324c,457a6c1b-e6b4-4adc-b842-feb074885fa7,push,13,1,False,wifi,74.0,3,168.0,True,False,casual,act,True,157.6,2,True,0.6188
64a6d4e4-3eba-41bf-bed9-e70e7e5cb14e,2d0d7961-753c-4971-8e18-966ec179e8c8,push,11,5,True,wifi,354.8,1,16.6,False,False,casual,browse,False,480.4,10,False,0.4402
8d0889b2-496a-4778-9eb1-c4c3643d1a68,a6d63085-cce5-4519-b045-b97982e158d1,widget,1,3,False,cellular,320.8,3,17.2,False,True,casual,browse,False,223.9,5,False,0.212
a317d2dc-0757-4200-a69c-cd9667f3e345,0a8a9a8e-8676-486f-9b22-5e83bc7446ba,organic,9,1,False,wifi,349.0,1,51.7,False,False,power,browse,False,190.4,5,False,0.1952
e4be98bb-4f79-41f4-9f84-060755043053,e5dc9174-2e62-40bd-a6ce-54645e77c876,widget,9,4,False,wifi,231.5,1,14.6,False,False,regular,browse,False,117.3,5,False,0.1587
6b97e6e0-47be-407a-80a6-0ae539768805,109fc3e0-9dfc-481d-b9d5-fe8d580f3a31,organic,20,5,True,wifi,411.2,1,5.2,True,False,new,browse,False,96.0,6,False,0.168
2d3489de-c504-47b8-9149-d2989d38aacb,6b0eca99-5bc5-43fb-a2f5-df63185b6dd7,push,10,4,False,wifi,296.2,1,3.6,False,False,casual,browse,False,479.0,10,False,0.4395
8438706d-5111-4760-a295-8c2fbbfdec7a,fc82e50c-dbdc-451e-bbf0-cdec8857bb18,push,16,1,False,cellular,61.7,3,14.4,False,True,casual,act,True,242.6,4,True,0.7013
d7825417-55ee-4bb0-a682-ee7cab219d4a,2e2280ab-fa9a-4433-9da7-a6bb2d266807,organic,10,2,False,cellular,264.9,1,4.4,False,True,casual,browse,False,276.4,6,False,0.2582
0a720cfd-bb2a-490c-862e-6e5cce47fe17,6dcc9a65-5e87-4ac3-aaf4-078063a0b108,widget,9,3,False,wifi,265.2,2,48.6,False,False,regular,browse,False,285.5,5,False,0.2428
f9e22116-aaf2-4a5c-acae-7595a7e391ae,ec51e729-ecc1-437c-a24b-504ec898a725,organic,13,2,False,wifi,49.8,3,8.0,True,True,casual,act,True,64.4,1,False,0.3522
8bf337e7-2393-4e92-81c4-33872745ea09,62da1f41-f49f-40e3-8e70-19ac7ffd5184,organic,21,0,False,wifi,123.5,3,5.5,True,False,power,act,True,65.0,3,False,0.3925
dafb3416-78da-4de1-91f3-56f478fad92e,ef8f10d7-c1fe-4521-8242-a0c719969c09,widget,16,4,False,wifi,377.4,2,54.8,False,False,regular,act,True,188.8,5,False,0.4944
fd399ae9-bfb4-474b-b9c5-3f2cd2447c56,ec72c58b-4d97-4b0d-96c6-ff6ab7ca158a,organic,7,3,False,wifi,345.5,1,36.3,True,False,regular,browse,False,259.5,6,True,0.4498
d820888c-2255-4389-b328-aeb4912dc27e,384f523f-0368-44f2-86aa-41ff9d0d4440,organic,15,4,False,cellular,334.3,1,11.1,True,False,regular,browse,False,212.3,8,True,0.4662
37004d01-4e28-44ef-8098-318f10630908,4a5b861b-3ad9-48c5-b736-eb63e8311b11,widget,20,0,False,wifi,310.2,1,75.3,False,False,regular,browse,False,173.1,6,False,0.2066
c2541bd9-a878-4e05-9439-27cd7d119d7a,611a7c0a-fc4e-4b0d-9538-ecead6e24a23,push,11,6,True,wifi,125.3,5,27.5,True,False,power,act,False,141.8,5,True,0.3709
f54e39e0-5263-44a9-a1c8-867e443065ec,d5ba6ad5-f975-49ec-9328-74b2150751e1,push,10,0,False,cellular,266.4,1,15.1,False,False,new,browse,False,156.2,4,False,0.1581
ce8ec802-1471-4b9b-9e18-e3a799ea9321,4624e8ed-1f12-4701-a706-bffa6f8ea603,widget,12,4,False,cellular,349.9,1,6.4,False,False,power,browse,False,334.7,6,True,0.4874
49107df7-3925-4c25-9efc-77f9f0171c8e,a69282ae-093c-4a35-b981-4342a7aff968,push,8,4,False,cellular,392.7,1,23.4,False,False,casual,browse,True,474.9,7,True,0.8774
5e75079b-1898-4a3d-a9d5-d99c498f6872,50830e70-d466-4403-96a1-809a079b6184,push,9,5,True,wifi,239.6,1,5.0,False,False,new,browse,False,504.2,8,True,0.6121
25b9f63a-ca89-4f1d-bac5-0056a11670da,34f2c69b-ef63-4469-8800-34b6e54b6749,widget,19,0,False,cellular,402.2,1,4.5,False,False,regular,browse,False,299.3,7,False,0.2896
8096f61f-eba8-4d64-a74b-a4057fc44089,4f1bd115-0e46-4709-8384-845e7aa1b805,push,8,0,False,wifi,137.3,3,22.5,True,False,regular,act,True,137.7,4,True,0.6488
a64a0fb8-2e89-4267-9691-1f71fc8894fc,21be267a-a5d0-442b-ad90-d337f123276a,organic,17,5,True,cellular,201.1,2,9.9,True,False,regular,browse,False,210.4,9,False,0.2852
2e8d4c3f-fb3a-4644-ae14-9956072e0476,ab703684-2b69-4af7-9112-7abda51b6236,organic,3,1,False,wifi,311.6,1,3.8,True,False,new,browse,False,447.5,7,False,0.3638
b20e8707-575a-42f8-b1e1-483293c4e3de,d650332d-eae6-489b-bcc6-9f6f1cab75db,widget,11,3,False,cellular,272.8,1,9.8,False,False,casual,browse,False,533.3,7,True,0.6066
e520612e-e081-472b-add8-69960be455fd,3d570a1e-2c0a-4c72-8f8a-047d25dc0d18,organic,14,4,False,wifi,283.0,1,24.0,False,False,casual,browse,False,307.7,6,False,0.2739
82e12a61-222b-4571-be85-f109998274a1,4b3616ae-344a-4e5d-9cfb-639a6b48216d,push,7,0,False,cellular,276.4,2,5.7,False,False,casual,browse,False,329.6,8,False,0.3248
4e0eb066-187e-4e29-b470-7a979c956e38,f9093695-a478-475d-857c-cd00bd76e982,push,1,4,False,wifi,311.8,1,32.1,False,False,casual,act,False,293.9,8,True,0.507
9d59e275-8547-467b-8e92-17afb38d5b18,1bf325f7-aab2-4653-a654-faafde477846,push,7,6,True,cellular,269.1,2,17.0,False,False,casual,browse,False,445.9,7,False,0.363
5e9cdd31-a7d6-4a32-a79b-e3922908db2c,ec692fe4-2244-4e0a-a2ff-52def571a6fd,push,10,0,False,wifi,370.6,1,13.1,False,False,casual,browse,False,408.8,7,True,0.5444
315a9381-63c9-4d69-85b3-9352f42487df,0a45388e-1f94-41cb-b664-3f749f5a1c64,widget,19,2,False,wifi,353.9,1,6.1,False,False,regular,browse,False,514.8,4,False,0.3374
e68dfaa6-bb37-4b22-b79d-10b5be6f4bb6,bef0ec9a-a3a0-4e5c-bd9a-98264d253371,organic,11,3,False,wifi,470.7,1,7.1,False,False,casual,browse,True,272.6,4,True,0.7163
58d6318c-6389-4f6a-afb2-294860db1a1e,460536cc-70c9-4289-b05d-30c99a530b6e,push,21,6,True,wifi,89.1,1,44.6,False,False,regular,act,True,202.1,1,True,0.621
e681273b-93cc-45cf-8453-f2846d62e33c,12274cee-c0fb-44fa-9bcf-6598ede5a2cc,organic,17,3,False,wifi,332.9,1,3.3,False,False,regular,browse,True,184.8,8,True,0.7524
27e2c642-e297-4b27-bcd1-539e3af0fd8e,fabd9365-a0c1-4616-b4aa-62f6778769d0,push,17,4,False,wifi,91.9,5,23.8,True,False,casual,act,True,144.3,3,True,0.6322
1ea7d244-e97e-4bbc-8e5b-35bba47bcd22,9d64a7bd-15f4-4dd6-8f36-3cd176803f16,organic,15,4,False,wifi,268.3,1,19.3,False,False,new,browse,False,114.9,6,True,0.3774
6eb4130b-b879-46a8-960a-639a76963c64,d49f7a24-e06a-46c4-be80-7583a2cbbdee,organic,6,0,False,cellular,202.1,1,8.6,True,False,power,browse,False,158.1,7,True,0.419
e227c1ec-4998-417c-a5ae-3bba39dd14d8,3fd1bf44-fbc2-48e4-98ef-ea5c58416354,push,10,5,True,cellular,178.4,1,14.3,False,False,new,browse,False,299.0,4,True,0.4295
ed6883f1-d7c8-4b73-b13d-e74af09d8c42,d695658d-a049-4eed-a874-d4ecbe0807b8,push,20,0,False,cellular,94.3,3,45.1,False,True,casual,act,False,70.3,2,True,0.2752
77e31463-e6b8-4710-abe4-7a87c19029f4,d2672e84-dfba-48ae-bbdc-523ac24c2b8e,organic,1,1,False,wifi,381.2,1,8.5,False,False,casual,browse,False,536.1,7,True,0.608
7287817a-4e83-46f5-acb0-002471707937,8bf22627-e555-4784-a2f6-90753e622b04,organic,20,4,False,wifi,329.8,1,16.1,False,False,casual,browse,False,288.4,7,True,0.4842
29eceffa-a12d-4ad1-8b72-51549d8ce949,4911c01f-59a5-496f-bcb0-204d352200a6,organic,13,0,False,cellular,319.3,2,2.0,True,False,regular,browse,False,179.9,4,False,0.17
297804af-3454-43a7-8fb4-fdaaf66569d2,35349bcb-acea-4b2c-b608-0d0fdf05775f,push,15,1,False,wifi,102.5,2,141.3,True,True,casual,act,True,210.3,1,False,0.4252
d076de15-60b8-464c-929e-61aa6f8d50f8,25fcdd02-6fde-4f7b-bdbb-937fd1356fe1,organic,9,3,False,wifi,310.5,2,28.5,False,True,casual,browse,False,127.8,5,True,0.3639
22ed851c-c0de-43ca-aa96-7b9edb78ea64,0e167956-1c3b-4b96-9f8e-a5b4c4304d62,organic,11,5,True,wifi,377.1,1,57.0,False,False,new,browse,True,238.7,10,True,0.8194
0497083d-4d61-4b59-a6d7-e29eb23dfc83,70acf925-a003-468a-bdd7-3eba327ab5ee,push,16,5,True,wifi,366.8,1,41.2,False,False,regular,browse,False,91.7,9,True,0.4259
801da34c-a30a-4d82-ae2d-e1a4366718d5,882e8bda-fcd8-45d7-b9bb-b589557a605f,organic,20,1,False,cellular,128.2,4,37.1,False,True,regular,act,True,90.0,4,True,0.625
edc77fae-9e9a-412c-9385-0c87b2cea719,e7053a00-0943-476e-9d3e-71ea3d657741,push,14,2,False,wifi,287.5,1,3.1,False,False,casual,browse,True,120.9,7,True,0.7004
bc9b0e2e-fbc2-45a4-b83f-63c89b54a09f,008f9dc2-6961-43f5-a21a-f1f0146b6aec,widget,21,0,False,wifi,305.8,1,94.9,False,False,regular,browse,True,246.5,10,True,0.8232
ba9c396a-2019-4c3c-bef2-cf309de4399c,a8ca31be-9400-4042-998c-a27080875fc0,widget,9,1,False,wifi,301.8,1,4.4,False,False,new,browse,False,460.1,4,False,0.3101
a44a8f7e-cc9c-442a-9fb3-27212e241a72,4a6696da-cf64-4770-b47e-622cb1f52b08,organic,18,6,True,wifi,442.3,1,16.4,False,False,regular,browse,False,346.0,10,True,0.573
c92aeef7-a695-41f1-b0e2-1d17bb35810f,efff4566-4482-4e72-a070-d4e1ed260a0a,organic,23,4,False,cellular,56.6,3,17.6,False,True,regular,act,False,109.8,1,True,0.2749
08a028f5-0eea-431a-880a-1168bff6a8b1,aa8c8ff5-5340-417a-82d7-0fe646c0c451,widget,14,0,False,wifi,500.0,2,2.7,True,False,regular,browse,False,142.0,9,False,0.251
078bd167-4a40-473a-a76c-d4c2753b9c0c,03368bd6-ea73-4f6f-8d2a-abbf077e8116,push,15,4,False,wifi,108.9,3,74.6,True,False,casual,act,True,136.4,5,True,0.6682
712cd6bb-a2ad-4630-affc-cc498bca5dff,2f629e31-4269-4fd5-a523-48caffd1e78d,widget,11,2,False,wifi,327.0,1,6.7,False,True,casual,browse,True,313.4,10,True,0.8567
34316ea5-54bc-4a89-b491-958e40f0740e,cda75a56-e46f-47d5-a13f-ce7864dcd358,organic,9,4,False,wifi,322.8,2,38.5,False,False,regular,browse,False,213.0,10,True,0.5065
b5f67571-adf1-46f3-ba68-162d48b31150,bb11cbfd-7a40-467d-a12a-7221cef2bfc1,organic,17,4,False,wifi,258.0,1,4.3,False,False,casual,browse,False,202.4,5,False,0.2012
adfd71c4-b3d9-491d-967e-8bf8a1c43fed,1addc537-b03e-4753-8a5f-ec22c139c6c9,push,14,6,True,cellular,135.0,3,1.1,False,True,casual,act,True,236.0,3,True,0.678
b92808d2-9360-45cc-b1bb-75733022e356,7f77ca49-c046-4175-ab58-0d83c76e5742,organic,19,5,True,wifi,404.9,1,64.4,False,False,casual,browse,False,163.5,5,False,0.1818
176a81ca-7678-420d-bd30-b6bfea7fa923,821a4c24-e158-4cfc-b4da-cb33e1c39b60,organic,13,5,True,wifi,305.6,1,12.0,False,False,casual,browse,False,188.1,8,True,0.454
078cd4d0-293c-4f27-8c06-330e1dfec849,3581255f-5569-40a9-8da1-e29ac7b73794,push,21,6,True,wifi,108.4,3,70.9,False,False,casual,act,True,70.0,2,True,0.575
27e344b2-ba65-45c6-8db9-94f77fff7777,805344f2-4178-4f75-8754-6bf3f2e68152,organic,21,3,False,wifi,102.0,2,1.1,True,True,new,browse,True,82.0,3,True,0.601
fff3e901-6b42-4f86-807d-961474d8fae7,8c0e7ae7-4d6f-46e6-b359-86bc5eb0d469,organic,20,3,False,wifi,120.5,1,0.4,True,False,new,act,True,208.6,5,True,0.7043
9c9ead14-0739-450d-b29b-5493d0c8ead2,b2e75e35-31ae-43d3-af39-66e48e0e72cd,push,23,1,False,wifi,82.2,3,26.8,True,False,regular,act,True,89.3,2,True,0.5846
62dd7d8f-c3c5-4cde-9f1d-3d57c86035f0,139ee794-8f8a-40df-9a5c-5588e084dc9a,push,6,3,False,wifi,315.6,1,4.8,False,False,regular,browse,False,147.4,4,True,0.3537
ba249814-6a66-4428-8e33-f7c29e21cb0c,f82f4552-d233-415f-a87b-32bcc01df886,push,20,0,False,wifi,70.0,2,3.7,False,True,regular,act,True,82.5,2,False,0.3812
3e248686-5392-42ff-ab2f-619ade822938,479a35a0-a537-4f60-9950-01821abc388e,push,18,4,False,wifi,44.0,4,4.8,False,False,regular,browse,False,164.3,4,True,0.3622
c0f11b0e-8c46-486d-98a7-ee29ab59f2cf,11b2110d-cda7-4575-8e4a-ce4c76e5fd85,organic,10,0,False,cellular,404.6,1,10.9,False,False,regular,browse,False,228.0,10,True,0.514
e168f988-7807-4a8a-a24b-828dba777133,87c6c7ef-9e5e-49c7-80f9-5ca53df42c3b,organic,23,2,False,wifi,372.6,1,3.4,False,False,regular,act,False,488.5,7,False,0.3842
04e98709-f223-45f7-bfc6-ea1905159316,b772aaac-1cff-42e3-be0f-0bee9049c488,widget,15,0,False,cellular,248.3,1,1.8,True,False,casual,act,True,437.4,6,False,0.6387
2b99e033-48bb-4b9e-a0bf-0a2fbd3817ab,afca7763-2d5b-48ae-965f-cb1bbe45b9da,organic,16,2,False,wifi,261.7,2,4.1,False,False,casual,act,False,219.7,7,True,0.4498
394bf982-8416-4df1-98f3-a6d309be9842,25ce5d7e-a57c-40db-93d6-2ae1c0318ffb,push,20,4,False,wifi,49.4,3,3.2,False,False,power,act,True,189.7,5,True,0.6948
81b5faf6-e2dc-4fcb-952c-efa8f5cf9d63,61338dc5-0166-4ea2-8043-e834ca46ce4f,widget,17,0,False,wifi,361.7,2,17.5,True,False,casual,act,True,510.7,7,True,0.8953
7eeef251-fd3f-4939-969e-815d5b7f13b9,289791d9-ca52-421d-ba92-4884a5071a63,widget,19,3,False,wifi,237.7,1,24.4,False,False,casual,act,False,353.4,10,True,0.5767
437d8237-e153-4a9f-b8ea-69bc31c04fe5,e60a97f4-7c12-4a0e-8b2f-e9272a786f42,push,12,2,False,cellular,70.1,4,1.6,True,False,casual,act,True,253.7,5,True,0.7268
7fc99eb3-8058-454f-bd0c-79bee4cd6854,618b31b3-3563-4385-9af3-2718e53a1b51,push,9,5,True,cellular,47.9,3,33.7,True,False,power,act,True,109.6,1,True,0.5748
d857f041-cba0-4b68-b058-da4a80d79db4,8711930c-fd40-456a-9773-fd535cf956ea,organic,15,5,True,wifi,414.6,2,18.2,False,True,new,browse,False,365.5,7,True,0.5228
a0489a89-7440-4d9e-8582-9d802a4a99bd,141e5e68-f77e-4503-8aee-d311283ddfd3,organic,18,0,False,cellular,265.0,2,5.1,False,False,regular,browse,False,409.2,8,False,0.3646
a44acd63-3bb0-4048-b919-45fcd2299bae,84554363-530f-4253-96b4-094985df4b9b,organic,10,2,False,wifi,302.0,1,1.6,False,False,new,browse,False,334.9,10,True,0.5674
abcacfe8-3c59-48fb-a50f-c98a8b7e4597,44c30249-8c5b-433d-b3ab-7143d5654888,organic,10,3,False,wifi,303.6,1,11.6,False,False,regular,browse,False,366.7,7,False,0.3233
ce8272aa-c88b-40fb-b722-861a7fc2ca1a,20ed6a27-3c25-4238-b367-58e121e0903f,widget,19,4,False,cellular,22.0,3,19.8,True,True,casual,act,False,280.3,5,False,0.2402
ca838270-5630-42d3-a4fc-f7ac08cdb25b,973f7b19-e413-4af7-95ae-472489740bed,organic,18,0,False,wifi,297.4,1,13.5,False,False,new,browse,True,270.7,8,False,0.5954
68980213-652b-4526-b638-5ad2cc43ff1c,55c942aa-3e47-4770-b975-f586738ca5a1,organic,8,3,False,cellular,242.1,1,47.5,False,False,new,browse,False,371.0,9,True,0.5655
a90f3a7c-6ad9-4f1e-b925-c22bf702d979,58477a93-1c04-4d39-8e14-b0b080dfe7cf,push,19,0,False,cellular,121.3,2,18.5,False,False,new,browse,True,197.6,4,True,0.6788
067ca84f-c4ea-44bd-a919-9cdec7fe7b55,9ee2b857-39e3-488d-ad56-9ffe6856adda,push,18,1,False,wifi,157.5,3,164.3,False,False,regular,act,True,136.3,5,False,0.4682
6a87e204-6ed1-4822-a965-c3fb79fb0d43,51a0e6f6-d147-459e-9599-873cb9646f9e,widget,10,3,False,cellular,231.0,1,22.8,False,False,casual,browse,False,209.2,4,False,0.1846
71fea980-70dc-451d-af52-a274d7ae78fa,53dc6bcf-e8ab-4d1d-b9d8-e90a92928f33,push,5,1,False,cellular,52.8,3,4.9,True,False,casual,act,True,296.0,1,True,0.668
a7dd81bc-2c9e-4adc-ad63-f0cf653ce6ea,d8bd8224-9e90-4016-be7f-3dfd24b19fd3,push,11,3,False,wifi,396.8,2,23.0,False,False,regular,browse,False,80.3,4,True,0.3202
5b4ccbe0-ee0f-441b-a50b-9c9cd878bdca,bae72b71-7967-4698-9f9c-0f221e049b7c,push,9,2,False,cellular,305.7,1,35.0,False,False,power,browse,False,407.4,7,False,0.3437
3e71f8af-1bb2-46d1-b02c-62502cde9e3c,8a190b0c-c234-477f-90f8-ce7084ffd7e7,organic,20,4,False,wifi,235.4,2,4.0,False,False,regular,browse,False,81.3,5,False,0.1406
7c7757cc-0383-4254-afd3-00e6c7fa767f,130bc353-0a6c-4236-bb0d-fced904a249a,organic,19,3,False,wifi,366.3,3,3.0,False,False,regular,browse,False,455.5,4,True,0.5077
4daf321d-c30c-4df0-8148-ef80f220aae8,174f7ae9-2f7b-4433-be8a-4df35372fb2f,push,17,6,True,cellular,103.3,4,33.9,True,False,casual,act,True,117.5,1,True,0.5788
64e22bbb-7d91-4562-a0fe-e250fe48c1a5,c02f1258-6d50-4a6c-9409-dea7051595f4,push,9,4,False,wifi,131.4,4,34.0,True,False,casual,act,False,264.9,3,False,0.1924
607dfcbe-78d9-4c07-848f-eb05788f1f2d,209e1718-ac07-400e-9c7c-4d5e95b8678a,push,19,0,False,wifi,93.9,3,16.4,True,False,power,act,False,174.4,1,True,0.3072
915e302a-6f0e-4a0f-a4eb-9567f42c5c13,9116c5e3-0494-492e-b0bd-3e18e897eb5b,push,9,2,False,wifi,401.3,1,4.7,False,False,regular,browse,False,546.7,5,False,0.3734
926fd944-8fa7-4c06-b77b-6091da365550,0e9908a6-febd-4d3d-bcad-bb0169bd7531,organic,17,0,False,wifi,378.1,3,18.9,True,False,power,browse,False,267.0,7,False,0.2735
82271883-c1f5-4e9c-b090-0fb19bbec147,2301318b-04aa-41cc-af64-72274af3daa9,organic,13,6,True,wifi,270.9,1,64.7,True,False,new,browse,False,119.2,6,False,0.1796
2e29b17c-1866-4e1d-9f21-e4986109992b,c5ac4ef7-e0c4-4d21-b4d4-0cf0dfc748b2,push,19,3,False,wifi,132.1,3,12.7,True,False,regular,act,True,101.6,3,True,0.6108
